color,Director_Name,num_Critic_for_reviews,duration,director_Facebook_likes,actor_3_Facebook_likes,Actor_1_Facebook_likes,actor_1_name,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,language,country,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,real_domestic_gross,real_budget,profit,roi,genre_Music,genre_Crime,genre_Game-Show,genre_Horror,genre_Sci-Fi,genre_Documentary,genre_News,genre_Short,genre_War,genre_Drama,genre_Thriller,genre_Western,genre_Fantasy,genre_Film-Noir,genre_History,genre_Reality-TV,genre_Family,genre_Mystery,genre_Action,genre_Comedy,genre_Adventure,genre_Sport,genre_Biography,genre_Musical,genre_Animation,genre_Romance
1,1886,60.0,103.0,357.0,40.0,2000.0,479,78343,2710,0.0,139.0,11,62,1996.0,663.0,6.4,2.35,0,78499191.97864883,87191835.56405354,-8692643.585404709,-109.96956140350875,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1,248,117.0,97.0,420.0,455.0,4000.0,1704,38298,9814,2.0,147.0,11,62,2004.0,3000.0,6.3,2.35,782,35992323.858782426,73691932.23928005,-37699608.38049762,-151.15839310344828,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1,1440,287.0,96.0,83.0,1000.0,12000.0,1447,87745,16121,1.0,331.0,11,62,2011.0,1000.0,4.3,2.35,18000,55242189.65147885,60818261.83987659,-5576072.188397743,-109.16841754385965,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1111,96.0,131.0,108.0,58.0,23000.0,333,28099,23325,2.0,220.0,11,61,2001.0,243.0,5.9,2.35,0,34596372.10313383,77246747.60022587,-42650375.49709204,-155.21316666666667,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,13,125.0,95.0,163.0,650.0,14000.0,1994,66308,16884,0.0,225.0,11,10,2005.0,799.0,5.5,2.35,0,138875792.3612903,68819211.46953404,70056580.89175627,1.798000000000007,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
1,1273,117.0,86.0,10.0,348.0,12000.0,528,53118,14146,1.0,221.0,11,62,2004.0,795.0,6.2,2.35,0,58267498.0427369,71150831.12758073,-12883333.08484383,-118.1070732142857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1583,92.0,84.0,12.0,752.0,23000.0,333,119675,26754,1.0,216.0,11,62,1995.0,2000.0,6.6,1.78,0,222998629.92125982,86616699.47506562,136381930.4461942,57.454545454545425,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1
1,2236,57.0,95.0,293.0,744.0,851.0,789,86556,3155,1.0,99.0,11,62,1996.0,773.0,5.6,1.85,960,196976062.36720842,82602791.58699809,114373270.78021033,38.46175000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,2003,53.0,92.0,39.0,458.0,3000.0,223,56168,4518,0.0,103.0,11,62,1997.0,562.0,5.4,1.85,5000,157407592.04236138,82245389.40809968,75162202.6342617,-8.612259999999972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
1,1016,153.0,74.0,58.0,729.0,3000.0,68,162331,5713,3.0,332.0,11,62,2003.0,864.0,6.3,2.35,0,136118150.43171197,71741222.82608695,64376927.60562502,-10.26508181818179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,235,26.0,100.0,52.0,394.0,795.0,584,85903,2638,0.0,92.0,11,62,1995.0,419.0,6.0,1.85,0,158001764.1558924,78742454.06824146,79259310.08765094,0.6563880000000367,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1,2317,114.0,105.0,61.0,708.0,5000.0,200,68417,7184,2.0,242.0,11,62,2002.0,827.0,5.1,2.35,0,125160004.36808783,73376236.79822123,51783767.5698666,-29.427059999999987,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,1926,231.0,98.0,124.0,354.0,931.0,592,126746,2287,1.0,600.0,11,62,2005.0,507.0,6.2,2.35,0,110242217.45476702,67590296.97900665,42651920.47576037,-36.896385454545445,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,166,55.0,128.0,272.0,383.0,2000.0,474,36587,3888,0.0,95.0,11,62,1994.0,812.0,6.0,2.35,0,134416875.8434548,89071423.75168692,45345452.09176789,-49.09090909090908,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,235,110.0,114.0,52.0,539.0,12000.0,1447,94407,13905,1.0,322.0,11,21,1998.0,702.0,6.7,2.35,0,115948299.02736808,80983957.05521472,34964341.972153366,-56.82559454545455,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,102,45.0,97.0,96.0,403.0,13000.0,1858,75365,14432,1.0,149.0,11,62,1989.0,549.0,6.3,2.35,0,122729929.19595161,106454717.74193548,16275211.454016134,-84.71161090909091,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1,1932,49.0,104.0,0.0,812.0,13000.0,247,78974,25599,3.0,173.0,11,62,1992.0,11000.0,6.4,1.85,8000,99941874.25908767,94086849.60798289,5855024.651104778,-93.777,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2218,146.0,110.0,9.0,95.0,485.0,2041,96690,939,2.0,293.0,11,62,2000.0,110.0,6.6,2.35,0,79350474.60008712,76657288.03716609,2693186.5629210323,-96.48671818181816,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
1,2138,60.0,133.0,53.0,263.0,1000.0,1482,40858,2916,0.0,144.0,11,62,1996.0,780.0,6.4,2.35,0,105165591.14085405,84132472.91268323,21033118.228170812,-75.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,1451,189.0,94.0,70.0,497.0,1000.0,1223,67191,2820,1.0,108.0,11,62,2011.0,549.0,6.0,1.85,14000,72787766.31125328,58684287.7402318,14103478.571021482,-75.96719818181818,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1,1892,206.0,104.0,50.0,947.0,5000.0,894,88049,7247,0.0,279.0,11,62,2008.0,962.0,6.6,2.35,0,27913431.777778298,61310734.17462832,-33397302.39685002,-154.47219454545453,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1,1038,118.0,91.0,39.0,562.0,1000.0,80,18042,3104,1.0,73.0,11,62,2013.0,591.0,5.9,1.85,0,57434822.71006238,56664470.26704499,770352.4430173859,-98.64050181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0
1,1091,149.0,122.0,287.0,135.0,22000.0,1642,145422,24270,2.0,572.0,11,61,1998.0,2000.0,7.3,2.35,0,61267445.31994479,80983957.05521472,-19716511.735269926,-124.34619454545452,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,2096,62.0,110.0,81.0,163.0,1000.0,1940,46239,1752,0.0,155.0,11,62,1996.0,416.0,6.8,2.35,0,58975078.37368387,84132472.91268323,-25157394.538999364,-129.90212181818183,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1726,224.0,95.0,17.0,594.0,838.0,1014,49207,3697,0.0,174.0,11,61,2014.0,722.0,7.2,2.35,30000,77189502.916899,55759939.34171398,21429563.575185016,-61.56817272727273,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
1,22,265.0,102.0,82.0,537.0,622.0,2020,104066,2488,4.0,207.0,11,62,2012.0,591.0,5.7,2.35,15000,35908487.04178245,71084070.14120579,-35175583.099423334,-149.48448088235293,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1,2336,135.0,94.0,607.0,215.0,933.0,376,35830,2248,1.0,321.0,11,62,2003.0,518.0,6.0,1.85,0,44660360.38194022,71741222.82608695,-27080862.44414673,-137.74797999999998,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1156,100.0,126.0,226.0,241.0,12000.0,112,27191,13406,1.0,232.0,11,62,1999.0,509.0,6.5,2.35,0,49123012.06447179,79234003.60144058,-30110991.53696879,-138.00261272727275,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,224,123.0,118.0,101.0,327.0,13000.0,1290,44453,14036,2.0,154.0,11,62,2003.0,390.0,5.8,2.35,0,44125179.990358695,71741222.82608695,-27616042.835728258,-138.49396727272728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1270,164.0,99.0,3.0,490.0,8000.0,2019,67005,10026,3.0,119.0,11,62,2008.0,509.0,5.8,2.35,0,37313545.60758559,61310734.17462832,-23997188.56704273,-139.14027272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,1770,238.0,88.0,91.0,591.0,4000.0,1704,36877,6254,0.0,101.0,11,61,2012.0,796.0,6.7,2.35,0,32459417.919814978,57494468.4965635,-25035050.576748524,-143.54340727272728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0
1,87,47.0,107.0,99.0,581.0,18000.0,1056,40346,31014,1.0,95.0,11,62,1996.0,11000.0,5.6,1.85,1000,31436040.375933714,76484066.28425749,-45048025.90832377,-158.89857600000002,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,2053,202.0,114.0,159.0,877.0,13000.0,546,54787,16899,1.0,216.0,11,61,2007.0,2000.0,6.9,1.85,0,18830621.569343947,63677689.33912204,-44847067.769778095,-170.42822727272727,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,1240,178.0,93.0,45.0,352.0,9000.0,307,110614,10185,0.0,532.0,11,62,2005.0,460.0,5.5,2.35,0,31777254.92016897,76192698.4126984,-44415443.49252944,-158.29356935483872,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1903,44.0,100.0,0.0,745.0,995.0,725,8983,3952,0.0,84.0,11,62,1997.0,879.0,4.7,2.35,316,17146052.228137072,106171320.87227415,-89025268.64413707,-183.85058028169016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1237,93.0,107.0,11.0,506.0,939.0,1834,10417,3742,2.0,39.0,11,62,2009.0,605.0,5.6,2.35,610,17998662.329901136,61529642.90541957,-43530980.57551844,-170.7479818181818,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1,912,277.0,119.0,33.0,518.0,3000.0,1965,24285,6089,4.0,110.0,11,62,2014.0,2000.0,6.4,1.85,10000,51886035.80465582,50690853.94701271,1195181.8576431125,-97.64221400000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
1,1164,76.0,95.0,906.0,287.0,956.0,1814,11148,2260,0.0,229.0,11,61,2004.0,579.0,4.2,1.85,437,8599156.042271042,72421381.68343039,-63822225.64115935,-188.1262192982456,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
1,2105,197.0,119.0,59.0,676.0,2000.0,583,61680,4315,1.0,222.0,11,62,2010.0,828.0,6.4,2.35,19000,43411019.575636536,60536674.0653777,-17125654.48974116,-128.2897181818182,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,980,186.0,133.0,0.0,46.0,226.0,476,62607,405,1.0,239.0,13,19,2004.0,52.0,7.7,2.35,0,7836523.317728957,59715876.124933824,-51879352.807204865,-186.87698510638296,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1030,66.0,96.0,13.0,534.0,13000.0,1858,19706,15803,1.0,142.0,11,62,2002.0,854.0,5.3,2.35,448,5846352.686233478,73376236.79822123,-116486365.64581443,-185.5662025,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,804,224.0,117.0,0.0,845.0,12000.0,1472,158267,15371,1.0,559.0,11,62,2002.0,919.0,6.7,1.85,0,108923891.02870482,72042123.40188994,36881767.62681489,-48.805274074074084,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,721,202.0,123.0,125.0,835.0,10000.0,2023,232710,14727,1.0,599.0,11,62,2008.0,3000.0,7.7,2.35,26000,77978139.750807,61310734.17462832,16667405.576178685,-72.81486545454547,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2306,279.0,92.0,394.0,565.0,13000.0,1858,39247,25418,3.0,131.0,11,62,2012.0,11000.0,5.7,1.85,10000,9913949.95839177,57494468.4965635,-47580518.53817173,-182.7566890909091,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1130,160.0,99.0,309.0,577.0,23000.0,333,58416,26527,0.0,301.0,11,21,2000.0,1000.0,5.9,2.35,0,98020793.35119629,64113368.176538914,33907425.174657375,-47.11333043478261,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,581,78.0,94.0,383.0,753.0,4000.0,1102,86347,6017,1.0,191.0,11,62,1997.0,808.0,7.1,2.35,0,87176867.81813084,74768535.82554518,12408331.992585659,-83.40434,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1
1,825,98.0,89.0,17.0,303.0,12000.0,1837,21283,13390,1.0,190.0,11,62,2001.0,708.0,5.5,2.35,361,61264953.86665162,71825923.20722756,-10560969.34057594,-114.70356226415093,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,667,216.0,118.0,473.0,963.0,18000.0,671,217480,22517,0.0,429.0,11,62,2009.0,1000.0,7.4,2.35,21000,82050800.20644923,55936039.00492689,26114761.201522335,-53.31317400000002,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,413,106.0,124.0,161.0,681.0,21000.0,1643,18310,26334,1.0,63.0,11,62,2007.0,3000.0,5.9,2.35,672,6663332.981196334,63677689.33912204,-57014356.357925706,-189.5358436363636,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1784,183.0,106.0,235.0,931.0,4000.0,968,102167,8315,1.0,483.0,11,62,2006.0,957.0,5.8,1.85,0,141293567.37075892,61906567.46031746,79386999.91044146,28.23679807692305,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,1796,238.0,108.0,58.0,838.0,14000.0,369,145974,26002,1.0,611.0,11,62,2008.0,11000.0,6.3,2.35,10000,160192920.34699935,57966512.31055768,102226408.03644167,76.35425000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
1,967,144.0,107.0,422.0,379.0,631.0,54,66382,2297,5.0,612.0,11,62,2005.0,534.0,5.1,2.35,0,98645245.11822325,61445724.52636968,37199520.59185357,-39.45954599999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
1,494,215.0,118.0,71.0,634.0,16000.0,1696,136680,28045,2.0,149.0,11,62,2011.0,10000.0,6.4,2.35,13000,39516766.994229555,55483326.59076461,-15966559.596535057,-128.77722115384614,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1597,140.0,118.0,869.0,21.0,134.0,1293,100743,209,1.0,549.0,11,61,1999.0,27.0,7.4,2.35,0,49817493.78418368,74912148.85954382,-25094655.075360134,-133.49877884615384,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,1798,203.0,92.0,180.0,75.0,211.0,1036,97775,488,1.0,211.0,11,19,2010.0,135.0,6.5,2.35,0,25672685.51501449,57234673.66181164,-31561988.146797154,-155.1448730769231,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1725,127.0,104.0,13.0,343.0,961.0,791,42324,2422,3.0,180.0,11,62,2003.0,691.0,5.5,2.35,846,30027599.257695653,67828065.2173913,-37800465.959695645,-155.72983076923077,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
1,2120,98.0,90.0,176.0,523.0,677.0,1636,21396,2055,1.0,155.0,11,21,2006.0,560.0,5.6,1.85,605,86433131.60709822,60716056.54761905,25717075.05947917,-57.643699999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1,1138,71.0,93.0,14.0,728.0,2000.0,1298,15740,5468,0.0,110.0,11,62,2006.0,1000.0,4.9,1.85,1000,41778501.83743056,22013336.023773707,-116486365.64581443,-185.5662025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,2125,117.0,96.0,65.0,828.0,12000.0,1837,110432,26826,1.0,309.0,11,62,2002.0,11000.0,5.8,1.85,0,168369539.87348527,66705669.81656475,101663870.05692051,52.40664000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,2131,169.0,131.0,0.0,658.0,8000.0,1005,135246,10003,0.0,498.0,11,62,2000.0,883.0,7.3,1.85,0,174985849.24968064,72475981.41695704,102509867.8327236,41.439778846153864,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,590,140.0,116.0,80.0,651.0,11000.0,1300,156717,14087,2.0,357.0,11,62,2003.0,1000.0,6.4,1.85,0,138013833.98173913,65219293.47826087,72794540.50347826,11.615040000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,1784,190.0,104.0,235.0,1000.0,14000.0,215,271691,29505,1.0,243.0,11,62,2008.0,11000.0,6.8,2.35,0,108888081.26856107,78031843.4949815,30856237.773579568,-60.456864285714275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,332,65.0,124.0,0.0,701.0,8000.0,1005,46482,9988,2.0,252.0,11,62,1998.0,818.0,6.7,2.35,0,134037028.80852148,73621779.1411043,60415249.66741718,-17.938345999999996,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2030,145.0,96.0,51.0,322.0,8000.0,2019,54010,10886,2.0,130.0,11,62,2015.0,2000.0,6.1,1.85,13000,152211400.05183172,50630756.44363063,101580643.60820109,100.63030999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,2076,230.0,129.0,0.0,277.0,18000.0,480,273108,19148,2.0,646.0,11,62,2006.0,412.0,7.6,2.35,0,105365739.74444444,53572991.071428575,51792748.67301587,-3.3230222222222334,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,256,143.0,90.0,241.0,416.0,1000.0,179,111368,3148,1.0,394.0,11,62,1999.0,495.0,7.1,2.35,0,117435512.9777131,72030912.36494598,45404600.612767115,-36.96511799999998,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,696,55.0,109.0,155.0,293.0,426.0,532,34471,1761,0.0,147.0,11,62,1995.0,387.0,5.0,1.85,0,127597946.6950853,78742454.06824146,48855492.62684384,-37.955333999999986,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
1,52,279.0,121.0,295.0,329.0,12000.0,1447,186879,13421,0.0,791.0,11,62,2009.0,748.0,6.2,2.35,0,89439615.34276605,55936039.00492689,33503576.337839156,-40.10377400000001,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,848,196.0,128.0,62.0,874.0,6000.0,1419,71153,10163,0.0,560.0,11,62,2005.0,989.0,5.4,1.85,0,93260194.66405529,22013336.023773707,-116486365.64581443,-185.5662025,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1761,116.0,80.0,12.0,58.0,13000.0,183,58961,13430,0.0,232.0,11,62,2004.0,258.0,5.0,1.85,795,95758464.23425622,44469269.454737954,51289194.77951827,15.336265714285732,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
1,1057,105.0,99.0,148.0,660.0,2000.0,818,27548,6729,1.0,209.0,11,62,2004.0,843.0,5.2,2.35,0,93641992.55327685,76233033.35097936,17408959.202297494,-77.16349666666669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,2347,64.0,127.0,249.0,808.0,18000.0,1083,91176,30383,3.0,130.0,11,62,1995.0,11000.0,6.6,1.85,0,106811891.63393044,78742454.06824146,28069437.565688983,-64.352854,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,965,359.0,106.0,174.0,660.0,14000.0,1173,200647,16967,0.0,384.0,11,61,2014.0,664.0,7.0,2.35,24000,92702825.40804948,50690853.94701271,42011971.46103677,-17.12119999999999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1,111,166.0,98.0,99.0,433.0,12000.0,528,43328,14007,3.0,110.0,11,62,2009.0,536.0,5.7,2.35,0,75097714.50805221,72716850.70640495,2380863.801647261,-96.72584307692308,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
1,494,165.0,114.0,71.0,55.0,154.0,612,81444,428,2.0,192.0,11,62,2003.0,131.0,6.2,2.35,955,78876500.4975,65219293.47826087,13657207.019239135,-79.05955999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
1,1486,87.0,78.0,5.0,1000.0,8000.0,2019,12845,11124,0.0,118.0,11,62,2006.0,2000.0,6.6,1.85,624,69450317.24184027,59525545.634920634,9924771.606919639,-83.32687000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0
1,115,117.0,101.0,23.0,541.0,660.0,1741,36431,2177,1.0,168.0,11,62,2005.0,651.0,4.7,1.85,1000,81110819.119447,61445724.52636968,19665094.59307731,-67.995992,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1
1,728,113.0,113.0,39.0,477.0,1000.0,1482,40362,3341,0.0,248.0,11,62,2001.0,912.0,6.3,2.35,970,74532914.86353473,67760304.91247883,6772609.951055899,-90.005048,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,14,152.0,124.0,213.0,372.0,838.0,1489,63067,2583,0.0,533.0,11,62,2002.0,593.0,6.7,1.85,0,70377783.58713174,66705669.81656475,3672113.770566985,-94.49504999999999,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,417,288.0,109.0,154.0,144.0,15000.0,40,195043,15608,1.0,329.0,11,62,2011.0,348.0,6.1,1.85,27000,58783336.14806681,64019222.98934378,-5235886.841276966,-108.17861666666666,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,2093,358.0,128.0,79.0,414.0,13000.0,1290,109188,14747,0.0,625.0,11,62,2005.0,903.0,7.0,2.35,0,62447643.76352279,61445724.52636968,1001919.2371531054,-98.36942399999998,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1182,156.0,95.0,34.0,679.0,17000.0,298,45580,19513,1.0,102.0,11,62,2014.0,995.0,7.3,2.35,18000,50843554.061625615,50690853.94701271,152700.11461290717,-99.69876199999999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1
1,1880,97.0,125.0,0.0,957.0,10000.0,1993,60326,15569,1.0,142.0,11,62,1997.0,2000.0,5.8,2.35,2000,72009176.09423053,74768535.82554518,-2759359.731314644,-103.690536,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,853,118.0,118.0,41.0,585.0,18000.0,1056,48322,24024,1.0,261.0,11,62,2000.0,4000.0,6.5,1.85,0,62353120.32179443,69688443.670151,-7335323.348356567,-110.52588200000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,667,68.0,140.0,473.0,294.0,18000.0,1083,107227,20152,2.0,279.0,11,21,1998.0,822.0,7.3,2.35,3000,65499920.17457055,73621779.1411043,-8121858.966533743,-111.03186999999998,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1,2127,228.0,89.0,77.0,159.0,490.0,1296,54101,1367,0.0,210.0,11,62,2014.0,298.0,5.8,1.85,15000,48210562.629190326,50690853.94701271,-2480291.317822382,-104.892976,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1106,36.0,104.0,644.0,174.0,437.0,1204,60293,1093,1.0,114.0,11,62,1994.0,289.0,5.5,1.85,669,69006061.20107962,89071423.75168692,-20065362.550607294,-122.52727272727273,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1,1051,105.0,106.0,287.0,767.0,16000.0,349,68428,19610,0.0,148.0,11,62,1990.0,823.0,6.3,1.85,0,76174598.74100229,91815990.81866871,-15641392.077666417,-117.03558600000001,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1598,93.0,124.0,75.0,258.0,294.0,127,46451,1289,2.0,156.0,11,62,1997.0,273.0,5.9,2.35,0,61693428.49806231,74768535.82554518,-13075107.327482864,-117.487446,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,59,191.0,98.0,38.0,706.0,14000.0,1383,151580,16791,1.0,672.0,11,21,2004.0,919.0,6.2,2.35,0,64467834.306754895,57174775.01323451,7293059.293520384,-87.2442711111111,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
